STT,ITEM,VENDOR,DESCR,TINH TRANG,STATUS
808,3538108,19219,130-Cty TNHH Nabati Viet Nam,,N
848,3199340,12547,131-Cty CP Uniben,,N
849,3199341,12547,131-Cty CP Uniben,kd binh thuong,Y
850,3199342,12547,131-Cty CP Uniben,kd binh thuong,Y
851,3199550,11119,110-Cty TNHH Lotte Viet Nam,,N
853,3408152,19219,130-Cty TNHH Nabati Viet Nam,,N
856,3495684,11119,110-Cty TNHH Lotte Viet Nam,,N
857,3502829,11119,110-Cty TNHH Lotte Viet Nam,,N
859,3503221,10023,111-Cty Ajinomoto Bien Hoa ,KD nhung ban  cham,Y
860,3503267,17639,100-Cty TNHH Eikodo Viet Nam-NR,,N
